,question,tag,correct_url,correct_id,returned_id,mrr_score,urls
384,ドアに傷がついてしまいました,ｄカーシェア,https://faq.carshare.dmkt-sp.jp/faq/show/286?back=front%2Fcategory%3Asearch&category_id=1&commit=&keyword=%E3%82%AD%E3%82%BA&page=1&site_domain=default&site_id=1&sort=sort_keyword&sort_order=desc&utf8=%E2%9C%93,,,,
385,ドアに傷がついてしまいました,ｄカーシェア,https://faq.carshare.dmkt-sp.jp/faq/show/1103?back=front%2Fcategory%3Asearch&category_id=1&commit=&keyword=%E3%82%AD%E3%82%BA&page=1&site_domain=default&site_id=1&sort=sort_keyword&sort_order=desc&utf8=%E2%9C%93,,,,
386,ドアに傷がついてしまいました,ｄカーシェア,https://faq.carshare.dmkt-sp.jp/faq/show/361?back=front%2Fcategory%3Ashow&category_id=48&page=1&site_domain=default&sort=sort_access&sort_order=desc,,,,
387,室内を汚してしまった,ｄカーシェア,https://faq.carshare.dmkt-sp.jp/faq/show/57?back=front%2Fcategory%3Ashow&category_id=14&page=1&site_domain=default&sort=sort_access&sort_order=desc,,,,
388,すごろく利用に年齢制限はありますか？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/dmarket/index05.html,,,,
389,メルマガ　受信できない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/mail_push/index004.html,,,,
390,お知らせの通知機能はありますか？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/mail_push/index002.html,,,,
391,ｄポイントの利用履歴を確認したい？,ｄマーケット,https://d.dmkt-sp.jp/portal/clicklog?lid=99008_pc9_001que_dpoint_008&url=https%3A%2F%2Fd.dmkt-sp.jp%2Fcommon%2Fqa%2Fcategory%2Fdpoint%2Findex008.html&opt=,,,,
392,ｄアカウントの設定方法を知りたい？,ｄマーケット,https://d.dmkt-sp.jp/portal/clicklog?lid=99002_pc9_001que_daccount_002&url=https%3A%2F%2Fd.dmkt-sp.jp%2Fcommon%2Fqa%2Fcategory%2Fdaccount%2Findex002.html&opt=,,,,
393,ｄアカウントのパスワードを忘れた,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index008.html,,,,
394,契約内容の確認方法を知りたい？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/daccount/index002.html,,,,
395,どうぶつ図鑑って何？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/daccount/index002.html,,,,
396,マスターチャレンジって何？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/maschalle/index001.html,,,,
397,すごろくって何？,ｄマーケット,https://d.dmkt-sp.jp/sugoroku/start/index.html,,,,
398,買えるものは何？,ｄマーケット,https://d.dmkt-sp.jp/common/about/index.html,,,,
399,アプリはどこにありますか？,ｄマーケット,https://www.nttdocomo.co.jp/service/dmarket/,,,,
400,メルマガの設定方法を知りたい？,ｄマーケット,https://d.dmkt-sp.jp/common/mailmagazine/index.html,,,,
401,すごろくのポイントがつかない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/sugoroku/index004.html,,,,
402,ｄアカウントを忘れた,ｄマーケット,https://shopping.dmkt-sp.jp/guide/frequently-asked-questions/,,,,
403,会員登録の方法を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/member/index.html,,,,
404,問合せ先はどこ？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
405,ｄポイントとは？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index001.html,,,,
406,キャンペーンのポイント獲得について知りたい？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index009.html,,,,
407,ドニマルとは、何？,ｄマーケット,https://d.dmkt-sp.jp/information/important/5609/index.html,,,,
408,電話したい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
409,ｄマーケットとは何？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dmarket/index012.html,,,,
410,購入キャンセルをしたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
411,届かない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
412,相談したい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
413,間違えた場合,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index005.html,,,,
414,ログインできない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/daccount/index003.html,,,,
415,買い物方法を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dmarket/index009.html,,,,
416,セールを知りたい,ｄマーケット,https://d.dmkt-sp.jp/campaign/otoku/index.html,,,,
417,マスターチャレンジってなに,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/maschalle/index001.html,,,,
418,ポイントはいつたまるか？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/kuji/index005.html,,,,
419,dポイントの確認方法は？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index009.html,,,,
420,dアカウントって何？,ｄマーケット,https://d.dmkt-sp.jp/theme/daccount/index.html,,,,
421,くじのやり方を教えてほしい,ｄマーケット,https://d.dmkt-sp.jp/kuji/common/index.html,,,,
422,ポイント　少ない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index005.html,,,,
423,くじ　当たらない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/kuji/index002.html,,,,
424,ｄマーケットについて知りたい？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dmarket/index012.html,,,,
425,問合せ先はどこ？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
426,マスチャレの概要を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/maschalle_explain/index.html,,,,
427,すごろくのやり方を知りたい,ｄマーケット,https://d.dmkt-sp.jp/trend/useful/45596/index.html,,,,
428,ｄマーケットの料金を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dmarket/index010.html,,,,
429,ポイント　貯め方,ｄマーケット,https://d.dmkt-sp.jp/trend/useful/71043/index.html,,,,
430,キャンセルのやり方を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
431,ｄポイント残高を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/dpoint/index.html,,,,
432,セールのバーゲン期間を知りたい,ｄマーケット,https://d.dmkt-sp.jp/campaign/otoku/index.html,,,,
433,毎日くじって何？,ｄマーケット,https://d.dmkt-sp.jp/kuji/common/index.html,,,,
434,ｄポイントの利用方法を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index001.html,,,,
435,新体感ライブコネクトとは何？,ｄマーケット,https://www.nttdocomo.co.jp/service/shintaikan_live/,,,,
436,スゴ得コンテンツの無料期間を知りたい,ｄマーケット,https://www.nttdocomo.co.jp/service/sugotoku/notice/,,,,
437,クーポンとは何？,ｄマーケット,https://d.dmkt-sp.jp/myd/coupon/index.html,,,,
438,エントリーの方法を知りたい,ｄマーケット,https://d.dmkt-sp.jp/common/mypage_entry/index.html,,,,
439,請求が2重で発生しています、返金してほしい？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index001.html,,,,
440,エラーでくじができません,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/kuji/index004.html,,,,
441,エラーですごろくができません,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/sugoroku/index008.html,,,,
442,エラーで動物図鑑ができません,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/zukan/index003.html,,,,
443,dポイントが突然なくなっています、なぜでしょうか,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index005.html,,,,
444,dTVにメールで問い合わせをしたのに返信がありません,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
445,マスターチャレンジのランクがチャレンジャーになっている,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/maschalle/index002.html,,,,
446,先月の動物図鑑のポイントが付与されていない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/zukan/index007.html,,,,
447,メルマガを解除しているのにメルマガが送られてくる,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/mail_push/index003.html,,,,
448,キャンペーンのポイントが付与されていない,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
449,くじのやり方を教えてほしい,ｄマーケット,https://d.dmkt-sp.jp/kuji/common/index.html,,,,
450,ｄポイントは使えるのか,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dpoint/index001.html,,,,
451,返品したい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index005.html,,,,
452,サービスを解約したい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index003.html,,,,
453,ｄマーケットって何？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/dmarket/index012.html,,,,
454,クーポンを使いたい,ｄマーケット,https://d.dmkt-sp.jp/myd/coupon/index.html,,,,
455,どれくらいで発送されますか？,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index006.html,,,,
456,商品をキャンセルしたい,ｄマーケット,https://d.dmkt-sp.jp/common/qa/inquiry/index.html,,,,
457,ログインができなくなった,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/daccount/index003.html,,,,
458,パスワードを忘れた,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/daccount/index002.html,,,,
459,商品が届かないのですが,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index006.html,,,,
460,すごろくのニックネームが既に使われていて登録できません。,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/sugoroku/index010.html,,,,
461,心当たりのない請求がされています。,ｄマーケット,https://d.dmkt-sp.jp/common/qa/category/other/index001.html,,,,
