,IDs,Content
358,2,た 関係 アラームメール 盗難 端末 ネットワーク 切断 れ Wipe 初期
359,2,Geofence 職域 限り PC USB 接続 不能 カメラ 不能 Web
360,2,コンテンツ 基づく アクセス 制限 端末 地理 位置 履歴 表示 ADDS
361,2,Active Directory Directory Service ADFS Federation Service による 本人 確認
362,2,A 閉域 ネットワーク 端末 管理 Android Plus 又は Android Enterprise
363,2,インターネット 遮断 た WiFi 閉域 モバイル 網 接続 た 端末
364,2,MobiControl サーバ 登録 アプリ 配布 管理 但し MobiControl サーバ オンプレミス
365,2,ある 必要 また ウィルスパターンファイル 更新 ませ ん B Android Plus
366,2,Android Enterprise B 端末 エージェント Android 端末 MobiControl 管理 Android
367,2,Plus Android Enterprise つ 設定 モード Android PlusAndroid 端末 メーカー
368,2,社 MobiControl 開発 会社 ある SOTI 協力 当該 メーカー 製品
369,2,対応 端末 エージェントアプリ APK ファイル 開発 おり エージェント インストール た
370,2,端末 モード Android Plus いい メーカー 依り Android サポート い
371,2,日本 国内 販売 いる Android Plus 対応 メーカー 通り Casio
372,2,Denso Panasonic Toughpad SONY Xperia Sharp AQUOS SH M 京セラ
373,2,DignoU Asus HTC Huawei Lenovo LG Nexus Samsung Zebra Android
374,2,Plus 端末 エージェント 用意 いる 端末 メーカー ある どう 参照
375,2,Android Enterprise 端末 メーカー なく Android 端末 なら どの 端末
376,2,モデル 適用 できる エージェント インストール た 端末 モード Android Enterprise
377,2,いい フル 機能 利用 Android 望ましい れ い 携帯 電話
378,2,会社 指定 Android Enterprise 設定 ない モデル 稀 存在 事前
379,2,Android Enterprise 設定 できる どう トライアル 端末 検証 おき B
380,2,リモート 画面 操作 できる リモート 画面 ビュー Android Enterprise メーカー
381,2,モデル によって プラグ イン 提供 れ いる ない プラグ イン
382,2,インストール Android Enterprise リモート 画面 操作 可能 リモート 画面 操作
383,2,コンソール 端末 画面 表示 操作 リモート 画面 ビュー 端末 ユーザ
384,2,操作 により 変化 画面 コンソール 見る できる 機能 Android PlusAndroid
385,2,Enterprise プラグ イン 有り プラグ イン 無し リモート 画面 操作
386,2,可能 可能 不可能 リモート 画面 ビュー 可能 可能 可能 年月
387,2,時点 社 端末 メーカー Android Enterprise プラグ イン 提供 い
388,2,Android Enterprise 設定 なら プラグ イン 提供 いる メーカー 製品
389,2,ピックアップ よい でしょ う プラグ イン 用意 いる メーカー どう
390,2,参照 プラグ イン 端末 配布 インストール 参照 B 会社 支給
391,2,端末 私物 端末 Android 端末 業務 使う アプリ また 端末
392,2,配布 そして サイレント インストール れ 業務 アプリ 端末 ユーザ アプリ
393,2,任意 ダウンロード インストール できる に関して 様 な 違い 端末 ユーザ
394,2,アプリ 独自 ダウンロード インストール できる Android Plus 許容 できる 禁止
395,2,できる AndroidEnterpriseDevice Owner Mode 会社 団体 指定 た アプリ インストール
396,2,ない Profile Owner Mode 端末 ユーザ 任意 ダウンロード インストール できる
397,2,Android Enterprise Profile Owner Mode 私物 端末 業務 使う 想定
398,2,い 業務 アプリ 生成 データ 私用 アプリ ピックアップ ませ ん
399,2,B どの 設定 モード 採用 Android PlusAndroid Enterprise Device Owner
400,2,ModeAndroid Enterprise Profile Owner Mode 詳細 な 比較 ページ ご
401,2,一読 セキュリティ 対策 機能 比較 表示 れ い C Android
402,2,EnterpriseC 違う MobiControl Android Enterprise 標準 な MDM EMM Android
403,2,Enterprise 比べ MobiControl Android Enterprise メリット 提供 端末 直接 プッシュ
404,2,配信 サイレント インストール 標準 な Android Enterprise ソリューション managed Google
405,2,Play 経由 アプリ 配布 ませ ん 自社 開発 アプリ 公開
406,2,たく ない インターネット 接続 遮断 た 閉域 ネットワーク 運用 困り
407,2,コンソール Google Play アプリ APK ファイル ダウンロード そして 端末 プッシュ
408,2,配布 ランチャー 作成 機能 業務 指向 ホーム 画面 作成 端末
409,2,表示 C managed Google Play ストア Android Enterprise Device Owner
410,2,Mode 端末 初期 セットアップ そして OS レベル チューンアップ 経 MobiControl
411,2,登録 れ Android Enterprise Device Owner Mode 端末 Google Play
412,2,Store アイコ ン 表示 れ ませ ん 従って 端末 ユーザ
413,2,Google Play Store アプリ ダウンロード なく 替わり managed Google Play
414,2,アカウント 持つ 担当 Google Play Store 業務 必要 判断 た
415,2,アプリ 承認 与え そして アプリ 掲載 転載 アプリ 端末 プッシュ
416,2,配信 れ サイレント インストール れ Android Enterprise Device Owner Mode
417,2,端末 managed Google Play Store アイコ ン 表示 れ managed
418,2,Google Play Store アイコンカバン 付い い Google Play Store アイコン
419,2,Android Enterprise Device Owner Mode 端末 managed Google Play ストア
420,2,利用 アプリ 配布 方法 アプリ プッシュ 配布 C managed GooglePlay
421,2,アカウント 使っ アプリ 配布 managed GooglePlay アカウント 取得 なけれ ば
422,2,ませ ん ページ 参照 取得 一つ 企業 複数 部門 複数
423,2,店舗 取得 可能 部門 店舗 異なる アプリ 展開 C managed
424,2,Google アカウント Active Directory UPN 端末 ユーザ 仕事 Google アカウント
425,2,ID UPN < ユーザ > ＠ < FQDN ドメイン >
426,2,な メールアドレス 型式 そうすると Google 提供 いる 各種 アプリ 社内
427,2,展開 仕事 Google アカウント Google Play ストア アクセス ませ ん
428,2,アクセス 貴社 ADDS Active Directory Domain Service Google アカウント データベース
429,2,連動 せ おく 必要 Google Play ストア 業務 アプリ ピックアップ
430,2,掲載 アカウント managed Google アカウント 取得 必要 ページ 参照 managed
431,2,Google アカウント 取得 また 端末 MobiControl 登録 端末 ユーザ 本人
432,2,認証 ADDS による 認証 必要 D MobiControl エージェント バックグラウンド 作動
433,2,続ける 設定 Android 端末 MobiControl エージェント 常時 作動 せ MobiControl
434,2,サーバ 接続 維持 必要 アプリ フォアグラウンド 作動 い また 端末
435,2,スリープ 状態 なっ エージェント バックグラウンド 作動 接続 維持 なけれ ば
436,2,ませ ん Android 端末 MobiControl サーバ 接続 いる コンソール 端末
437,2,一覧 画面 端末 アイコ ン 緑色 また そう なっ い
438,2,なけれ ば ませ ん Android 端末 アイコ ン グレイ なっ
439,2,いる 端末 設定 により 接続 時間 制限 ある 除き 運用
440,2,望ましく ない 状態 Android x x 端末 スリープ 状態 なる
441,2,殆ど バックグラウンドアプリ 動作 停止 しかし 端末 スリープ 状態 なっ MobiControl
442,2,エージェント バックグラウンド 作動 継続 方法 ページ 参照 E Android 端末
443,2,設定 順序 MobiControl 設定 順序 行い 企業 団体 組織 そっ
444,2,階層 端末 グループ 作成 組織 入力 な 作業 Android Enterprise
445,2,Android Enterprise 業務 アプリ 配布 特に 業務 必要 な ファイル
446,2,端末 配付 サーバ アップ ロード おき 端末 エージェント 適合 性
447,2,チェック なら スキップ 端末 セットアップ 可否 チェック 端末 設定 分野
448,2,構成 プロファイル 詳細 設定 詳しく 参照 F 端末 エージェント インストール
449,2,サーバ 登録 Android 端末 エージェント インストール サーバ 登録 方法 参照
450,2,Copyright © Translated by Penetrate Limits Co Ltd Tokyo ©
451,2,MobiControl v Manual WordPress 構築 Android PlusAndroid Enterprise プラグ イン
452,2,有り プラグ イン 無し リモート 画面 操作 可能 可能 不可能
453,2,リモート 画面 ビュー 可能 可能 可能 端末 ユーザ アプリ 独自
454,2,ダウンロード インストール できる Android Plus 許容 できる 禁止 できる AndroidEnterpriseDevice
455,2,Owner Mode 会社 団体 指定 た アプリ インストール ない Profile
456,2,Owner Mode 端末 ユーザ 任意 ダウンロード インストール できる 端末 直接
457,2,プッシュ 配信 サイレント インストール 標準 な Android Enterprise ソリューション managed
458,2,Google Play 経由 アプリ 配布 ませ ん 自社 開発 アプリ
459,2,公開 たく ない インターネット 接続 遮断 た 閉域 ネットワーク 運用
460,2,困り コンソール Google Play アプリ APK ファイル ダウンロード そして 端末
461,2,プッシュ 配布 ランチャー 作成 機能 業務 指向 ホーム 画面 作成
462,2,端末 表示 Android Enterprise Device Owner Mode 端末 初期 セットアップ
463,2,そして OS レベル チューンアップ 経 MobiControl 登録 れ Android Enterprise
464,2,Device Owner Mode 端末 Google Play Store アイコ ン 表示
465,2,れ ませ ん 従って 端末 ユーザ Google Play Store アプリ
466,2,ダウンロード なく 替わり managed Google Play アカウント 持つ 担当 Google
467,2,Play Store 業務 必要 判断 た アプリ 承認 与え そして
468,2,アプリ 掲載 転載 アプリ 端末 プッシュ 配信 れ サイレント インストール
469,2,れ Android Enterprise Device Owner Mode 端末 managed Google Play
470,2,Store アイコ ン 表示 れ managed Google Play Store アイコンカバン
471,2,付い い Google Play Store アイコン
472,3,Windows PCMobiControl v ManualWindows PC 根本 セキュリティ 対策 リモート 設定
473,3,貴社 PC 正常 性 構成 証明 書 見 み ませ
474,3,ん ? Microsoft 各 PC 送っ くる 正常 性 構成
475,3,証明 書 サンプル Microsoft 送っ くる 正常 性 構成 証明
476,3,書 サンプル 証明 書 項目 つ ある 仮想 セキュアモード 社内
477,3,サーバ アクセス ID パスワード 情報 PC 安全 な 場所 セキュアカーネル
478,3,格納 機能 参照 侵入 た マル ウェア 例え PC 本体
479,3,管理 権限 奪っ 社内 サーバ パスワード 盗ま れ ませ ん
480,3,メモリダンプ 盗ま れ ませ ん 無効 なっ いる ので 社内
481,3,サーバ パスワード 通常 OS カーネル 傘下 場所 ある 示し 非常
482,3,危険 な 状態 社内 サーバ パスワード 盗ま れ 社内 サーバ
483,3,重要 な 情報 外部 流出 標的 型 攻撃 貴社 標的
484,3,決め た 攻撃 必ず ウィルス 対策 ソフト すり抜け 侵入 方法
485,3,多様 例えば 業務 装っ た メール マルウェアファイル 暗号 添付 き
486,3,暗号 れ た ファイル だ ウィルス 対策 ソフト 検疫 ませ
487,3,ん ファイル レス 攻撃 標的 型 攻撃 ファイル レス 攻撃
488,3,ファイル レス 攻撃 メモリ 悪性 コード 潜伏 展開 れ HDD
489,3,SSD マルウェアファイル ませ ん 従って ウィルス 対策 ソフト スキャン 検疫
490,3,ませ ん 方法 例えば C \ Windows \ System \
491,3,傘下 Windows 正規 exe ファイル 替わり 起動 メモリ 展開 れ
492,3,メモリ 展開 svchost exe メモリ 空間 潜り こむ ファイル レス
493,3,攻撃 なく マルウェアファイル 暗号 れ た 潜在 続ける 従って ウィルス
